date,month,year,bu,Conformance %,System Outage (hrs),Unplanned out %,Shrinkage %,aht,Attrition %
2020-04-01,April,2020,Client Transactions,0.992353066,0.0,0.0,16.0,549.2440217391304,0.047619048
2020-04-01,April,2020,Participant Transactions,0.898743438,0.0,0.02,17.0,606.9814487632509,0.033333333
2020-04-01,April,2020,RAM,0.986163575,2.0,0.03,21.0,1262.944812362031,0.023529412000000003
2020-04-01,April,2020,RCS PHONES,,1.033333333,0.0,30.0,,0.111111111
2020-04-01,April,2020,RIS,0.957339431,7.15,0.04,25.0,620.2075090835689,0.017857143
2020-04-01,April,2020,SCS,,3.916666667,0.05,29.0,,
2020-04-01,April,2020,WISE,0.9692305290000001,1.0,0.03,21.0,567.4593538692712,0.0074349440000000015
2020-04-02,April,2020,Client Transactions,0.926848885,0.0,0.0,16.0,568.0011716461629,0.047619048
2020-04-02,April,2020,Participant Transactions,0.950090601,0.41666666700000005,0.01,16.0,683.0081743869209,0.033333333
2020-04-02,April,2020,RAM,0.981047587,0.0,0.03,19.0,1108.0748705694941,0.023529412000000003
2020-04-02,April,2020,RCS PHONES,,2.066666667,0.0,27.0,,0.111111111
2020-04-02,April,2020,RIS,0.970352564,26.88333333,0.02,27.0,589.6238030095759,0.017857143
2020-04-02,April,2020,SCS,,0.5,0.05,41.0,,
2020-04-02,April,2020,WISE,0.967403318,2.0,0.03,24.0,571.5818385650224,0.0074349440000000015
2020-04-03,April,2020,Client Transactions,0.956487847,0.0,0.0,17.0,442.20885466794994,0.047619048
2020-04-03,April,2020,Participant Transactions,0.9528245359999999,0.0,0.03,19.0,672.3666053357865,0.033333333
2020-04-03,April,2020,RAM,0.971426273,8.916666667000001,0.07,25.0,1129.2291978076732,0.023529412000000003
2020-04-03,April,2020,RCS PHONES,,0.8666666670000001,0.0,29.0,,0.111111111
2020-04-03,April,2020,RIS,0.9548229779999999,24.6,0.03,26.0,596.2255574614065,0.017857143
2020-04-03,April,2020,SCS,,5.5,0.04,31.0,,
2020-04-03,April,2020,WISE,0.9555221159999999,3.8,0.07,28.0,562.6872933396315,0.0074349440000000015
2020-04-06,April,2020,Client Transactions,0.9678751659999999,0.0,0.0,12.0,434.30599647266314,0.047619048
2020-04-06,April,2020,Participant Transactions,0.994571945,0.0,0.02,24.0,698.2288098375055,0.033333333
2020-04-06,April,2020,RAM,0.973633929,1.516666667,0.04,16.0,1046.7781166603127,0.023529412000000003
2020-04-06,April,2020,RCS PHONES,,0.333333333,0.0,23.0,,0.111111111
2020-04-06,April,2020,RIS,0.9851457640000001,34.13333333,0.05,26.0,599.2061019149627,0.017857143
2020-04-06,April,2020,SCS,,9.9,0.05,28.0,,
2020-04-06,April,2020,WISE,0.945728784,12.68333333,0.04,21.0,572.6325355177269,0.0074349440000000015
2020-04-07,April,2020,Client Transactions,0.858337982,0.0,0.0,12.0,545.167297979798,0.047619048
2020-04-07,April,2020,Participant Transactions,0.8782186740000001,0.0,0.0,19.0,762.3536995515695,0.033333333
2020-04-07,April,2020,RAM,0.9772159840000001,4.833333333,0.04,19.0,1018.0629126213593,0.023529412000000003
2020-04-07,April,2020,RCS PHONES,,9.166666667000001,0.0,27.0,,0.111111111
2020-04-07,April,2020,RIS,0.926718961,15.83333333,0.01,24.0,635.1936226166995,0.017857143
2020-04-07,April,2020,SCS,,3.916666667,0.02,43.0,,
2020-04-07,April,2020,WISE,0.947932546,11.45,0.02,22.0,564.9801294595815,0.0074349440000000015
2020-04-08,April,2020,Client Transactions,0.869551138,0.0,0.0,15.0,523.793349168646,0.047619048
2020-04-08,April,2020,Participant Transactions,0.8758228920000001,0.0,0.03,22.0,800.2688311688312,0.033333333
2020-04-08,April,2020,RAM,0.981802838,2.0,0.04,18.0,1020.7735773975328,0.023529412000000003
2020-04-08,April,2020,RCS PHONES,,9.583333332999999,0.01,30.0,,0.111111111
2020-04-08,April,2020,RIS,0.9120811759999999,22.91666667,0.02,28.0,605.0115284492376,0.017857143
2020-04-08,April,2020,SCS,,6.75,0.03,44.0,,
2020-04-08,April,2020,WISE,0.9558320159999999,6.15,0.04,25.0,559.5081658291457,0.0074349440000000015
2020-04-09,April,2020,Client Transactions,0.929875309,0.0,0.0,26.0,404.4293893129771,0.047619048
2020-04-09,April,2020,Participant Transactions,0.8355571890000001,2.5,0.0,20.0,849.6489590811199,0.033333333
2020-04-09,April,2020,RAM,0.978711111,2.25,0.06,27.0,1096.4923150816524,0.023529412000000003
2020-04-09,April,2020,RCS PHONES,,10.0,0.0,30.0,,0.111111111
2020-04-09,April,2020,RIS,0.9397438440000001,6.5,0.02,29.0,604.6527366863905,0.017857143
2020-04-09,April,2020,SCS,,6.333333333,0.06,47.0,,
2020-04-09,April,2020,WISE,0.9514349590000001,3.583333333,0.04,27.0,585.1034160037435,0.0074349440000000015
2020-04-10,April,2020,Client Transactions,1.1111111120000001,0.0,,,37.82231404958678,0.047619048
2020-04-10,April,2020,Participant Transactions,1.126612903,0.0,,,3318.448275862069,0.033333333
2020-04-10,April,2020,RAM,,0.0,,,0.0,0.023529412000000003
2020-04-10,April,2020,RCS PHONES,,0.0,,,,0.111111111
2020-04-10,April,2020,RIS,,0.0,0.0,100.0,,0.017857143
2020-04-10,April,2020,SCS,,0.0,,,,
2020-04-10,April,2020,WISE,,0.0,,,,0.0074349440000000015
2020-04-13,April,2020,Client Transactions,0.95206494,0.0,0.05,25.0,387.52236782647987,0.047619048
2020-04-13,April,2020,Participant Transactions,1.0082381459999998,3.0,0.03,24.0,659.660404112017,0.033333333
2020-04-13,April,2020,RAM,0.983505737,2.416666667,0.08,27.0,981.3153092260899,0.023529412000000003
2020-04-13,April,2020,RCS PHONES,,14.01666667,0.06,36.0,,0.111111111
2020-04-13,April,2020,RIS,0.974567845,20.05,0.06,23.0,640.7454772301934,0.017857143
2020-04-13,April,2020,SCS,,14.23333333,0.08,36.0,,
2020-04-13,April,2020,WISE,0.9573148459999999,17.5,0.08,22.0,710.8134138588684,0.0074349440000000015
2020-04-14,April,2020,Client Transactions,0.8840472159999999,0.0,0.01,19.0,426.1329949238579,0.047619048
2020-04-14,April,2020,Participant Transactions,1.030198561,0.0,0.0,18.0,551.5205479452055,0.033333333
2020-04-14,April,2020,RAM,0.974039223,9.0,0.01,27.0,1143.5345802522836,0.023529412000000003
2020-04-14,April,2020,RCS PHONES,,9.15,0.0,21.0,,0.111111111
2020-04-14,April,2020,RIS,0.9845021829999999,15.65,0.04,30.0,639.1687227866473,0.017857143
2020-04-14,April,2020,SCS,,0.916666667,0.05,44.0,,
2020-04-14,April,2020,WISE,0.9461981909999999,5.5,0.06,18.0,688.1304735376044,0.0074349440000000015
2020-04-15,April,2020,Client Transactions,0.934716378,0.0,0.0,12.0,292.0185862279098,0.047619048
2020-04-15,April,2020,Participant Transactions,0.971806884,0.0,0.01,18.0,583.617680826636,0.033333333
2020-04-15,April,2020,RAM,0.98859553,3.833333333,0.03,29.0,1102.7886488775941,0.023529412000000003
2020-04-15,April,2020,RCS PHONES,,8.733333333,0.0,25.0,,0.111111111
2020-04-15,April,2020,RIS,0.93593314,14.45,0.02,33.0,625.5170151701517,0.017857143
2020-04-15,April,2020,SCS,,2.4666666669999997,0.09,50.0,,
2020-04-15,April,2020,WISE,0.948458736,10.2,0.06,23.0,650.8318573334951,0.0074349440000000015
2020-04-16,April,2020,Client Transactions,0.9723685590000001,0.0,0.0,14.0,326.9917081260365,0.047619048
2020-04-16,April,2020,Participant Transactions,0.9811233140000001,4.166666667,0.01,18.0,619.5128623928134,0.033333333
2020-04-16,April,2020,RAM,0.957389403,0.25,0.02,29.0,1160.1461067366579,0.023529412000000003
2020-04-16,April,2020,RCS PHONES,,9.933333333,0.06,35.0,,0.111111111
2020-04-16,April,2020,RIS,0.985498511,7.35,0.01,37.0,615.5719111969112,0.017857143
2020-04-16,April,2020,SCS,,4.583333333,0.04,51.0,,
2020-04-16,April,2020,WISE,0.9546365170000001,0.0,0.07,25.0,644.7517177589853,0.0074349440000000015
2020-04-17,April,2020,Client Transactions,0.991192214,0.0,0.01,14.0,382.1032882011605,0.047619048
2020-04-17,April,2020,Participant Transactions,1.014107687,0.0,0.01,21.0,574.4682790045566,0.033333333
2020-04-17,April,2020,RAM,0.964187962,0.75,0.02,29.0,1191.880706921944,0.023529412000000003
2020-04-17,April,2020,RCS PHONES,,9.0,0.0,30.0,,0.111111111
2020-04-17,April,2020,RIS,0.992156481,13.43333333,0.03,36.0,614.241935483871,0.017857143
2020-04-17,April,2020,SCS,,12.26666667,0.04,45.0,,
2020-04-17,April,2020,WISE,0.948112136,5.0,0.09,24.0,696.6495298571255,0.0074349440000000015
2020-04-20,April,2020,Client Transactions,0.9390681000000001,0.0,0.0,22.0,335.8236220472441,0.047619048
2020-04-20,April,2020,Participant Transactions,1.020743435,0.0,0.04,19.0,578.8802992518703,0.033333333
2020-04-20,April,2020,RAM,0.9769959420000001,3.083333333,0.04,23.0,1039.6504424778761,0.023529412000000003
2020-04-20,April,2020,RCS PHONES,,9.333333332999999,0.0,18.0,,0.111111111
2020-04-20,April,2020,RIS,0.961160729,14.78333333,0.07,25.0,609.5283560660445,0.017857143
2020-04-20,April,2020,SCS,,22.51666667,0.08,37.0,,
2020-04-20,April,2020,WISE,0.943897153,22.3,0.11,25.0,695.4948791478902,0.0074349440000000015
2020-04-21,April,2020,Client Transactions,0.9130578779999999,0.0,0.0,23.0,404.765426283561,0.047619048
2020-04-21,April,2020,Participant Transactions,0.978096988,10.0,0.05,22.0,508.99282541851727,0.033333333
2020-04-21,April,2020,RAM,0.945620954,2.5,0.02,31.0,1194.2741857073408,0.023529412000000003
2020-04-21,April,2020,RCS PHONES,,1.5,0.0,26.0,,0.111111111
2020-04-21,April,2020,RIS,0.954027409,32.38333333,0.02,27.0,644.9478425794215,0.017857143
2020-04-21,April,2020,SCS,,14.75,0.06,49.0,,
2020-04-21,April,2020,WISE,0.9413789440000001,51.81666667,0.04,25.0,680.9405929038282,0.0074349440000000015
2020-04-22,April,2020,Client Transactions,1.024541402,0.0,0.0,19.0,474.8738476467734,0.047619048
2020-04-22,April,2020,Participant Transactions,0.979745775,0.0,0.05,22.0,487.5022624434389,0.033333333
2020-04-22,April,2020,RAM,0.9720602979999999,0.0,0.02,34.0,1193.6244131455398,0.023529412000000003
2020-04-22,April,2020,RCS PHONES,,0.26666666699999997,0.01,38.0,,0.111111111
2020-04-22,April,2020,RIS,0.9920809009999999,19.93333333,0.04,30.0,617.6606875934231,0.017857143
2020-04-22,April,2020,SCS,,9.45,0.02,46.0,,
2020-04-22,April,2020,WISE,0.9420807309999999,8.683333333,0.05,25.0,654.8739919354839,0.0074349440000000015
2020-04-23,April,2020,Client Transactions,0.998057865,0.0,0.0,19.0,496.36047717842325,0.047619048
2020-04-23,April,2020,Participant Transactions,0.9805881129999999,0.0,0.05,19.0,580.1996867658575,0.033333333
2020-04-23,April,2020,RAM,0.968392965,0.0,0.02,36.0,1128.0316426244765,0.023529412000000003
2020-04-23,April,2020,RCS PHONES,,3.9666666669999997,0.01,35.0,,0.111111111
2020-04-23,April,2020,RIS,1.014438698,16.38333333,0.02,34.0,601.0215541690301,0.017857143
2020-04-23,April,2020,SCS,,4.233333333,0.03,45.0,,
2020-04-23,April,2020,WISE,0.9507324559999999,14.56666667,0.05,26.0,657.6080449017774,0.0074349440000000015
2020-04-24,April,2020,Client Transactions,1.01240551,0.0,0.0,21.0,458.9003558718861,0.047619048
2020-04-24,April,2020,Participant Transactions,0.982943239,0.0,0.05,21.0,356.5181871231278,0.033333333
2020-04-24,April,2020,RAM,0.9703593079999999,1.966666667,0.04,36.0,1201.5527584359936,0.023529412000000003
2020-04-24,April,2020,RCS PHONES,,0.0,0.04,33.0,,0.111111111
2020-04-24,April,2020,RIS,0.972229192,17.3,0.05,33.0,594.2798240791644,0.017857143
2020-04-24,April,2020,SCS,,0.8833333329999999,0.07,46.0,,
2020-04-24,April,2020,WISE,0.956794935,13.33333333,0.07,22.0,831.5738444193912,0.0074349440000000015
2020-04-27,April,2020,Client Transactions,0.771263441,0.0,0.05,25.0,306.94095477386935,0.047619048
2020-04-27,April,2020,Participant Transactions,1.022013094,1.25,0.03,18.0,392.3503334641036,0.033333333
2020-04-27,April,2020,RAM,0.978051138,1.95,0.06,22.0,1140.8995414756148,0.023529412000000003
2020-04-27,April,2020,RCS PHONES,,0.583333333,0.03,10.0,,0.111111111
2020-04-27,April,2020,RIS,0.992139337,17.78333333,0.08,31.0,594.0220883534137,0.017857143
2020-04-27,April,2020,SCS,,5.566666667000001,0.02,30.0,,
2020-04-27,April,2020,WISE,0.9564470690000001,12.16666667,0.11,25.0,827.4129308402794,0.0074349440000000015
2020-04-28,April,2020,Client Transactions,0.98362563,0.0,0.02,22.0,432.89656729900634,0.047619048
2020-04-28,April,2020,Participant Transactions,1.032115839,0.0,0.03,20.0,323.34768036690775,0.033333333
2020-04-28,April,2020,RAM,0.9766281370000001,0.41666666700000005,0.02,27.0,1222.0236600676003,0.023529412000000003
2020-04-28,April,2020,RCS PHONES,,0.0,0.0,18.0,,0.111111111
2020-04-28,April,2020,RIS,0.9765158509999999,13.91666667,0.05,29.0,568.0599033816425,0.017857143
2020-04-28,April,2020,SCS,,1.4166666669999999,0.01,42.0,,
2020-04-28,April,2020,WISE,0.928387408,11.95,0.02,20.0,764.8444144798258,0.0074349440000000015
2020-04-29,April,2020,Client Transactions,0.998954874,0.0,0.0,16.0,508.31549439347606,0.047619048
2020-04-29,April,2020,Participant Transactions,1.007761715,0.0,0.05,21.0,322.62574447646494,0.033333333
2020-04-29,April,2020,RAM,0.962983702,2.0,0.02,32.0,1199.5542505592841,0.023529412000000003
2020-04-29,April,2020,RCS PHONES,,0.0,0.03,18.0,,0.111111111
2020-04-29,April,2020,RIS,0.980140896,25.68333333,0.05,33.0,588.3340101522842,0.017857143
2020-04-29,April,2020,SCS,,7.55,0.02,45.0,,
2020-04-29,April,2020,WISE,0.948712157,8.666666667000001,0.05,22.0,728.0018838304553,0.0074349440000000015
2020-04-30,April,2020,Client Transactions,0.873711007,0.0,0.0,14.0,413.3641354071363,0.047619048
2020-04-30,April,2020,Participant Transactions,1.01473367,0.0,0.03,20.0,366.43903528360875,0.033333333
2020-04-30,April,2020,RAM,0.972243777,2.916666667,0.0,33.0,1238.8369374634717,0.023529412000000003
2020-04-30,April,2020,RCS PHONES,,1.8333333330000001,0.0,25.0,,0.111111111
2020-04-30,April,2020,RIS,0.96401452,25.26666667,0.02,28.0,605.0386079390973,0.017857143
2020-04-30,April,2020,SCS,,4.783333333,0.03,43.0,,
2020-04-30,April,2020,WISE,0.943974181,5.416666667,0.04,21.0,723.0237059591127,0.0074349440000000015
2020-05-01,May,2020,Client Transactions,0.8739059770000001,0.0,0.02,20.0,343.0959232613909,0.048780488
2020-05-01,May,2020,Participant Transactions,1.027913206,0.0,0.01,20.0,396.922158337019,0.032786885
2020-05-01,May,2020,RAM,0.993018118,1.6666666669999999,0.01,30.0,1155.6542730299668,0.022222222000000003
2020-05-01,May,2020,RCS PHONES,,0.333333333,0.04,36.0,,0.1
2020-05-01,May,2020,RIS,0.9542853309999999,11.7,0.06,34.0,580.8725637181409,0.016528926
2020-05-01,May,2020,SCS,,3.083333333,0.03,41.0,,
2020-05-01,May,2020,WISE,0.954729025,3.75,0.06,25.0,737.0868130617818,0.007490637
2020-05-04,May,2020,Client Transactions,0.9971827059999999,0.0,0.02,20.0,381.41780538302277,0.048780488
2020-05-04,May,2020,Participant Transactions,0.9560019959999999,0.0,0.06,18.0,426.11792242532323,0.032786885
2020-05-04,May,2020,RAM,0.97864714,2.116666667,0.06,26.0,1094.6119402985075,0.022222222000000003
2020-05-04,May,2020,RCS PHONES,,2.15,0.0,18.0,,0.1
2020-05-04,May,2020,RIS,0.9607653140000001,38.38333333,0.02,23.0,586.7730220492866,0.016528926
2020-05-04,May,2020,SCS,,6.016666667000001,0.09,31.0,,
2020-05-04,May,2020,WISE,0.94033203,9.7,0.11,24.0,736.9976520811099,0.007490637
2020-05-05,May,2020,Client Transactions,0.951053565,0.0,0.02,22.0,459.6947769314472,0.048780488
2020-05-05,May,2020,Participant Transactions,0.968053938,1.083333333,0.01,18.0,433.8128596447336,0.032786885
2020-05-05,May,2020,RAM,0.971949904,2.75,0.01,31.0,1069.8035230352305,0.022222222000000003
2020-05-05,May,2020,RCS PHONES,,0.583333333,0.0,20.0,,0.1
2020-05-05,May,2020,RIS,0.955480966,5.3833333329999995,0.06,24.0,575.6651629072682,0.016528926
2020-05-05,May,2020,SCS,,6.783333333,0.06,41.0,,
2020-05-05,May,2020,WISE,0.945392415,6.466666667,0.06,22.0,684.6239758516602,0.007490637
2020-05-06,May,2020,Client Transactions,0.9543442529999999,0.0,0.03,18.0,507.26210979547903,0.048780488
2020-05-06,May,2020,Participant Transactions,0.913515165,0.0,0.02,17.0,490.7877574370709,0.032786885
2020-05-06,May,2020,RAM,0.989500025,1.6666666669999999,0.04,35.0,1161.7391304347825,0.022222222000000003
2020-05-06,May,2020,RCS PHONES,,0.0,0.05,26.0,,0.1
2020-05-06,May,2020,RIS,0.951179478,15.75,0.05,23.0,606.6488664987405,0.016528926
2020-05-06,May,2020,SCS,,0.36666666700000006,0.07,41.0,,
2020-05-06,May,2020,WISE,0.9428161490000001,6.466666667,0.05,25.0,667.0418710372054,0.007490637
2020-05-07,May,2020,Client Transactions,0.919627711,0.0,0.02,16.0,485.6517036235803,0.048780488
2020-05-07,May,2020,Participant Transactions,0.9242874529999999,0.0,0.03,17.0,560.031361368496,0.032786885
2020-05-07,May,2020,RAM,0.973856525,0.41666666700000005,0.02,37.0,1046.0020650490449,0.022222222000000003
2020-05-07,May,2020,RCS PHONES,,0.0,0.06,35.0,,0.1
2020-05-07,May,2020,RIS,0.968480375,16.55,0.03,28.0,639.8429454170957,0.016528926
2020-05-07,May,2020,SCS,,3.8,0.06,44.0,,
2020-05-07,May,2020,WISE,0.958206197,12.58333333,0.05,28.0,665.4369662205227,0.007490637
2020-05-08,May,2020,Client Transactions,0.954259858,0.0,0.02,16.0,424.0377532228361,0.048780488
2020-05-08,May,2020,Participant Transactions,0.937124183,1.25,0.04,23.0,512.9969418960245,0.032786885
2020-05-08,May,2020,RAM,0.967791298,4.7,0.04,36.0,1189.2398273736128,0.022222222000000003
2020-05-08,May,2020,RCS PHONES,,0.0,0.06,43.0,,0.1
2020-05-08,May,2020,RIS,0.969881509,7.35,0.06,29.0,614.2248939179632,0.016528926
2020-05-08,May,2020,SCS,,18.25,0.09,47.0,,
2020-05-08,May,2020,WISE,0.94432065,12.41666667,0.08,28.0,679.5093145014002,0.007490637
2020-05-11,May,2020,Client Transactions,0.9039710059999999,0.0,0.0,17.0,400.36951013513516,0.048780488
2020-05-11,May,2020,Participant Transactions,0.953530415,0.0,0.05,20.0,579.4348988163421,0.032786885
2020-05-11,May,2020,RAM,0.979990313,1.466666667,0.05,22.0,1076.442869057548,0.022222222000000003
2020-05-11,May,2020,RCS PHONES,,1.4,0.0,20.0,,0.1
2020-05-11,May,2020,RIS,0.9432681279999999,20.65,0.06,27.0,633.7633555926544,0.016528926
2020-05-11,May,2020,SCS,,3.9,0.1,39.0,,
2020-05-11,May,2020,WISE,0.935464712,17.18333333,0.07,24.0,694.3735889243876,0.007490637
2020-05-12,May,2020,Client Transactions,0.953154857,0.0,0.02,21.0,505.1950027159153,0.048780488
2020-05-12,May,2020,Participant Transactions,0.9476951290000001,0.0,0.01,20.0,637.3782234957021,0.032786885
2020-05-12,May,2020,RAM,0.966791032,1.533333333,0.03,36.0,1076.0260186548846,0.022222222000000003
2020-05-12,May,2020,RCS PHONES,,0.25,0.0,29.0,,0.1
2020-05-12,May,2020,RIS,0.977774569,13.98333333,0.03,32.0,596.7663096397274,0.016528926
2020-05-12,May,2020,SCS,,0.6333333329999999,0.08,44.0,,
2020-05-12,May,2020,WISE,0.9505861590000001,10.35,0.06,26.0,653.032269630692,0.007490637
2020-05-13,May,2020,Client Transactions,0.922370707,0.0,0.01,16.0,568.9554913294797,0.048780488
2020-05-13,May,2020,Participant Transactions,0.932510306,0.0,0.02,19.0,624.5996449178873,0.032786885
2020-05-13,May,2020,RAM,0.9695204070000001,1.7,0.04,32.0,1141.5940224159401,0.022222222000000003
2020-05-13,May,2020,RCS PHONES,,0.0,0.06,38.0,,0.1
2020-05-13,May,2020,RIS,0.986481042,25.45,0.02,37.0,583.6673773987206,0.016528926
2020-05-13,May,2020,SCS,,3.416666667,0.03,44.0,,
2020-05-13,May,2020,WISE,0.934392498,13.36666667,0.05,28.0,658.3789222825368,0.007490637
2020-05-14,May,2020,Client Transactions,0.8829416790000001,0.0,0.01,11.0,542.2971334068358,0.048780488
2020-05-14,May,2020,Participant Transactions,0.909160506,2.25,0.02,24.0,594.8470976875885,0.032786885
2020-05-14,May,2020,RAM,0.964890145,0.0,0.02,33.0,1079.8680771624145,0.022222222000000003
2020-05-14,May,2020,RCS PHONES,,2.833333333,0.0,33.0,,0.1
2020-05-14,May,2020,RIS,0.97224394,18.28333333,0.03,34.0,573.5049620548745,0.016528926
2020-05-14,May,2020,SCS,,1.116666667,0.02,44.0,,
2020-05-14,May,2020,WISE,0.94118829,5.233333333,0.08,29.0,658.0914510228966,0.007490637
2020-05-15,May,2020,Client Transactions,0.985233743,0.0,0.0,20.0,392.672748004561,0.048780488
2020-05-15,May,2020,Participant Transactions,0.929456768,0.0,0.02,21.0,627.4928931682714,0.032786885
2020-05-15,May,2020,RAM,0.9473838509999999,0.0,0.07,34.0,1076.3579065841307,0.022222222000000003
2020-05-15,May,2020,RCS PHONES,,6.983333332999999,0.06,46.0,,0.1
2020-05-15,May,2020,RIS,0.9819818020000001,9.633333333,0.09,43.0,619.3288235294118,0.016528926
2020-05-15,May,2020,SCS,,5.316666667,0.01,43.0,,
2020-05-15,May,2020,WISE,0.968729343,6.4,0.08,32.0,665.9010630758328,0.007490637
2020-05-18,May,2020,Client Transactions,0.924724952,0.0,0.0,23.0,338.3443586916575,0.048780488
2020-05-18,May,2020,Participant Transactions,1.008482626,0.0,0.04,23.0,700.7594786729858,0.032786885
