,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
2579,10/13/2016,1590237.0,,2762.0,2264.0,2682.0
2588,10/14/2016,1462849.0,,2716.0,2228.0,2559.0
2597,10/15/2016,297591.0,,612.0,539.0,572.0
2606,10/16/2016,0.0,,0.0,0.0,0.0
2615,10/17/2016,1874114.0,,3312.0,3076.0,3207.0
2624,10/18/2016,1529126.0,,2761.0,2615.0,2740.0
2633,10/19/2016,1285044.0,,2393.0,2358.0,2338.0
2642,10/20/2016,1150825.0,,2159.0,2224.0,2125.0
2651,10/21/2016,1297105.0,,2325.0,2324.0,2307.0
2660,10/22/2016,282661.0,,569.0,556.0,533.0
2669,10/23/2016,0.0,,0.0,0.0,0.0
2678,10/24/2016,1727418.0,,3097.0,3188.0,3032.0
2687,10/25/2016,1300900.0,,2392.0,2689.0,2392.0
2696,10/26/2016,1279302.0,,2254.0,2421.0,2194.0
2705,10/27/2016,1200053.0,,2124.0,2314.0,2086.0
2714,10/28/2016,1267778.0,,2286.0,2644.0,2231.0
2723,10/29/2016,219204.0,,432.0,575.0,428.0
2732,10/30/2016,0.0,,0.0,0.0,0.0
2741,10/31/2016,1598022.0,,2708.0,3075.0,2674.0
2750,11/1/2016,1405355.0,,2521.0,3014.0,2483.0
2759,11/2/2016,1411364.0,,2470.0,2874.0,2442.0
2768,11/3/2016,1479181.0,,2406.0,2615.0,2395.0
2777,11/4/2016,1561641.0,,2617.0,2747.0,2498.0
2786,11/5/2016,277223.0,,553.0,583.0,526.0
2795,11/6/2016,200.0,,4.0,0.0,3.0
2804,11/7/2016,1894298.0,,3551.0,3542.0,3222.0
2813,11/8/2016,1329231.0,,2443.0,3135.0,2369.0
2822,11/9/2016,1517055.0,,2825.0,3033.0,2738.0
2831,11/10/2016,1556959.0,,2947.0,2578.0,2786.0
2840,11/11/2016,1285397.0,,2332.0,2732.0,2282.0
2849,11/12/2016,290249.0,,664.0,634.0,608.0
2858,11/13/2016,0.0,,0.0,0.0,0.0
2867,11/14/2016,1943295.0,,3533.0,3274.0,3319.0
2876,11/15/2016,1667883.0,,3178.0,2975.0,2885.0
2885,11/16/2016,1553334.0,,2774.0,2689.0,2579.0
2894,11/17/2016,1499878.0,,2420.0,2687.0,2387.0
2903,11/18/2016,1566943.0,,2491.0,2723.0,2406.0
2912,11/19/2016,281871.0,,596.0,598.0,553.0
2921,11/20/2016,0.0,,0.0,0.0,0.0
2930,11/21/2016,1925421.0,,3325.0,3276.0,3159.0
2939,11/22/2016,1643582.0,,3042.0,3004.0,2787.0
2948,11/23/2016,1432153.0,,2301.0,1998.0,2285.0
2957,11/24/2016,0.0,,0.0,0.0,0.0
2966,11/25/2016,888266.0,,1688.0,1522.0,1487.0
2975,11/26/2016,0.0,,0.0,0.0,0.0
2984,11/27/2016,0.0,,0.0,0.0,0.0
2993,11/28/2016,2331297.0,,3967.0,3874.0,3653.0
3002,11/29/2016,1768857.0,,2956.0,3142.0,2890.0
3011,11/30/2016,1680614.0,,2815.0,2932.0,2645.0
3020,12/1/2016,1779905.0,,2968.0,3043.0,2780.0
3029,12/2/2016,1678628.0,,2924.0,3028.0,2699.0
3038,12/3/2016,380781.0,,777.0,698.0,756.0
3047,12/4/2016,16.0,,1.0,0.0,1.0
3056,12/5/2016,2369277.0,,4116.0,4081.0,3839.0
3065,12/6/2016,2102269.0,,3501.0,3310.0,3402.0
3074,12/7/2016,1932180.0,,3445.0,3087.0,3126.0
3083,12/8/2016,1884405.0,,3651.0,2882.0,3011.0
3092,12/9/2016,1943686.0,,3669.0,2932.0,3086.0
3101,12/10/2016,400285.0,,903.0,685.0,801.0
3110,12/11/2016,0.0,,1.0,0.0,0.0
3119,12/12/2016,2571483.0,,4304.0,4239.0,4031.0
3128,12/13/2016,2254136.0,,3830.0,3891.0,3734.0
3137,12/14/2016,1977532.0,,3353.0,3642.0,3312.0
3146,12/15/2016,1969187.0,,3262.0,3426.0,3203.0
3155,12/16/2016,1946990.0,,3308.0,3586.0,3117.0
3164,12/17/2016,445389.0,,1022.0,770.0,767.0
3173,12/18/2016,0.0,,0.0,0.0,0.0
3182,12/19/2016,2609425.0,,4562.0,4450.0,4034.0
3191,12/20/2016,2082173.0,,3522.0,4087.0,3483.0
3200,12/21/2016,1915110.0,,3098.0,3825.0,3082.0
3209,12/22/2016,1771282.0,,2808.0,3597.0,2795.0
3218,12/23/2016,1593233.0,,2511.0,3767.0,2483.0
3227,12/24/2016,0.0,,1.0,0.0,0.0
3236,12/25/2016,0.0,,0.0,0.0,0.0
3245,12/26/2016,0.0,,0.0,0.0,0.0
3254,12/27/2016,2748276.0,,4533.0,5128.0,4132.0
3263,12/28/2016,2317997.0,,3667.0,4367.0,3554.0
3272,12/29/2016,2229852.0,,3538.0,4226.0,3425.0
3281,12/30/2016,2071258.0,,3336.0,4319.0,3212.0
3290,12/31/2016,392455.0,,708.0,1289.0,707.0
3299,1/1/2017,,,,0.0,
3308,1/2/2017,976683.0,,1620.0,2479.0,1620.0
3317,1/3/2017,3113302.0,,5401.0,5826.0,5160.0
3326,1/4/2017,2496312.0,,4553.0,4516.0,4227.0
3335,1/5/2017,2129975.0,,3746.0,3923.0,3567.0
3344,1/6/2017,2134536.0,,3753.0,4109.0,3577.0
3353,1/7/2017,560561.0,,1128.0,1107.0,1019.0
3362,1/8/2017,0.0,,1.0,0.0,0.0
3371,1/9/2017,2740197.0,,5757.0,5121.0,4412.0
